subdis_id,subdis_name,dis_id
998,BLANG THO,118
999,BLANG TIDIEK,190
1000,BLANG TINGKEUM,230
1001,BLANG TINGKEUM,76
1002,BLANG TUALANG,13
1003,BLANG TUE,43
1004,BLANG TUNONG,138
1005,BLANG UBIT,4
1006,BLANG UYOK,61
1007,BLANG WEU BAROH,101
1008,BLANG WEU PANJOU,101
1009,BLANG,74
1010,BLANG,31
1011,BLANGBENGKIK,22
1012,BLANGKULA,9
1013,BLANGONG BASAH,33
1014,BLANGTEMUNG,181
1015,BLOK 15,243
1016,BLOK 18,243
1017,BLOK 31,243
1018,BLOK BENGKEL,220
1019,BLOK SAWAH,220
1020,BLOK VI BARU,243
1021,BLUK ARAB,195
1022,BLUKA TEUBAI,203
1023,BLUKUR / BELUKUR MAKMUR,183
1024,BORENGAN,134
1025,BUAH PALA,221
1026,BUANGAN,227
1027,BUBUHAN,134
1028,BUCUE,198
1029,BUENG BAK JOK,150
1030,BUENG PAGEU,244
1031,BUENG SIDOM,244
1032,BUENG SIMEK,189
1033,BUGA,76
1034,BUGAK BLANG,5
1035,BUGAK KRUENG MATE,5
1036,BUGAK KRUENG,5
1037,BUGAK MESJID,5
1038,BUGE ARA,185
1039,BUGENG,5
1040,BUGHU,245
1041,BUJANG,179
1042,BUJANG,163
1043,BUKET ALUE PUTEH,84
1044,BUKET BATA,83
1045,BUKET BATEE BADAN,84
1046,BUKET DARA BARO,35
1047,BUKET DRIEN,241
1048,BUKET GLUMPANG,29
1049,BUKET GURU,49
1050,BUKET HAGU,6
1051,BUKET JEURAT MANYANG,84
1052,BUKET JOK,67
1053,BUKET JUARA,67
1054,BUKET KARENG,83
1055,BUKET KERANJI,120
1056,BUKET KEUMUNENG,88
1057,BUKET KRUENG,6
1058,BUKET KULAM,62
1059,BUKET KUTA,45
1060,BUKET LANGA,67
1061,BUKET LINTEUNG,69
1062,BUKET MEE LT,6
1063,BUKET MEUDANG ARA,104
1064,BUKET MEUGAJAH (BUKIT MEGAJAH),51
1065,BUKET MEUH,42
1066,BUKET MEULINTEUNG,67
1067,BUKET MEURAK,114
1068,BUKET MEUTUAH,104
1069,BUKET MULIA,3
1070,BUKET PALA BSP,46
1071,BUKET PALA,67
1072,BUKET PALA,68
1073,BUKET PANJANG II,85
1074,BUKET PANJANG,120
1075,BUKET PANJOU,114
1076,BUKET PANYANG,61
1077,BUKET PANYANG,114
1078,BUKET PAYA,85
1079,BUKET PAYA,75
1080,BUKET PEULAWI,89
1081,BUKET PIDIE,49
1082,BUKET PULO,104
1083,BUKET PUUK,96
1084,BUKET RATA,104
1085,BUKET RAYA,62
1086,BUKET RUMIA / RUMIYA,62
1087,BUKET RUMIYA,96
1088,BUKET SELAMAT,70
1089,BUKET SENTANG,6
1090,BUKET SEULEUMAK,13
1091,BUKET SEURAJA (SERAJA),61
1092,BUKET SUDAN,78
1093,BUKET TEUKUEH,230
1094,BUKET TEUKUH,96
1095,BUKET TEUMPEUN,115
1096,BUKET TEUNGOH,246
1097,BUKET TIGA,13
1098,BUKET TUALANG,62
1099,BUKET TUFAH,115
1100,BUKIT ALIM,205
1101,BUKIT BERSATU,179
1102,BUKIT BINTANG INDAH,23
1103,BUKIT DINDENG,61
1104,BUKIT DRIEN,87
1105,BUKIT GADING (BUKET GEDENG),124
1106,BUKIT HARAPAN,243
1107,BUKIT IWIH TAMI DELEM,247
1108,BUKIT JAYA,196
1109,BUKIT KEMUNING,222
1110,BUKIT MAKARTI,74
1111,BUKIT MAKMUR,61
1112,BUKIT MBAKHU,171
1113,BUKIT MEKHIAH,23
1114,BUKIT MERDEKA,248
1115,BUKIT MEURIAM,53
1116,BUKIT MEUSARA,173
1117,BUKIT MULIE,202
1118,BUKIT PADANG,84
1119,BUKIT PANJANG I,85
1120,BUKIT PEPANYI,201
1121,BUKIT RATA,130
1122,BUKIT RATA,168
1123,BUKIT SAMA,247
1124,BUKIT SARI,222
1125,BUKIT SELAMAT,87
1126,BUKIT SEPAKAT,248
1127,BUKIT TEMPURUNG,249
1128,BUKIT TIGA,159
1129,BUKIT TUNYANG,202
1130,BUKIT WIH ILANG,188
1131,BUKIT,14
1132,BUKIT,247
1133,BUKIT / BUKET DALAM,175
1134,BUKLOH,139
1135,BUKUT,223
1136,BULOH BUNI,12
1137,BULOH,250
1138,BULOH,196
1139,BULOH,12
1140,BULOH,251
1141,BULU ARA,127
1142,BULU HADIK,180
1143,BULU SEMA,127
1144,BULUH DORI (BULUH BESI),252
1145,BUMI AYU,202
1146,BUMI SARI,176
1147,BUNBUN ALAS,23
1148,BUNBUN INDAH WAR,23
1149,BUNG CEUKOK,20
1150,BUNG DAROH,117
1151,BUNG RAYA,117
1152,BUNG TUJUH,117
1153,BUNGA MELUR GABUNGAN,224
1154,BUNGA TANJUNG,217
1155,BUNGA,30
1156,BUNGO,250
1157,BUNGONG,193
1158,BUNGONG,58
1159,BUNGONG,29
1160,BUNI REULEUNG,12
1161,BUNIEN,238
1162,BUNIN,154
1163,BUNON,143
1164,BUNOT,226
1165,BUNTHA,116
1166,BUNTUL FITRI (PETERI),174
1167,BUNTUL GAYO,135
1168,BUNTUL KENDAWI,253
1169,BUNTUL MUSARA,254
1170,BUNYOT (BEUNYOT),3
1171,BUR BIAH,167
1172,BURLAH,185
1173,BURNI BIUS BARU,156
1174,BURNI BIUS,156
1175,BURNI PASE,174
1176,BURNI TELONG,179
1177,BUSTANUSSALAM,14
1178,BUSUNG INDAH,2
1179,BUTAR,255
1180,BUTER BALIK,168
1181,BUTER,185
1182,CACANG,147
1183,CADEK,184
1184,CALO BLANG GELE,167
1185,CALOK,75
1186,CALOK,99
1187,CALONG CUT,97
1188,CALONG,80
1189,CAMPLI USI,33
1190,CANE BARU,15
1191,CANE TOA,136
1192,CANE UKEN,136
1193,CANG DURI,185
1194,CANGGAI,92
1195,CANGGUEK (MEUNASAH CANGGUEK),31
1196,CAPA,12
1197,CAPEUNG BAROH,76
1198,CAPEUNG DAYAH,76
1199,CEBREK,149
1200,CEBREK,238
1201,CEDING AYU,174
1202,CEK MBON,68
1203,CEKAL BARU,202
1204,CELALA,155
1205,CEMPA,14
1206,CEMPALA KUNENG,195
1207,CEMPARAN JAYA,135
1208,CEMPARAN LAMA,135
1209,CEMPARAN PAKAT JEROH,135
1210,CEMPEUDAK (CEUMPEUDAK),108
1211,CEMPEUDAK (CEUMPEUDAK),49
1212,CEMPEUDAK,115
1213,CEPU,256
1214,CEUBO,103
1215,CEUBREK (CIBREK),74
1216,CEUBREK (MEUNASAH CEUBREK),6
1217,CEUBREK,235
1218,CEUBREUK PIRAK,71
1219,CEUMEUCET,58
1220,CEUMPEUDAK,35
1221,CEUMPEUDAK,65
1222,CEUMPEUDAK,84
1223,CEUNAMPRONG,105
1224,CEURACEU,88
1225,CEUREUCOK,99
1226,CEURIH ALUE,250
1227,CEURIH BLANG MEE,250
1228,CEURIH COT,250
1229,CEURIH KEUPULA,250
1230,CEURIH,257
1231,CIBREK BAROH,80
1232,CIBREK TUNONG,80
1233,CIBREK,207
1234,CIBREK,29
1235,CIBRO,155
1236,CIBUBUKAN,258
1237,CIKE,219
1238,CINGKAM,243
1239,CINTA DAMAI,259
1240,CINTA DAMAI,137
1241,CINTA DAMAI,201
1242,CINTA MAJU,22
1243,CINTA MAKMUR,259
1244,CINTA MAKMUR,35
1245,CINTA RAJA,60
1246,CINTA RAJA,104
1247,CIPAR PARI / PARE TIMUR,217
1248,CIPAR PARI / PARE,217
1249,COT ABEUK,144
1250,COT ALUE,20
1251,COT AMUN,112
1252,COT ANEUK BATEE,78
1253,COT ARA,35
1254,COT ARA,175
1255,COT ARA,238
1256,COT ASAN,6
1257,COT ASAN,114
1258,COT BADA BARAT,77
1259,COT BADA BAROH,77
1260,COT BADA TUNONG,77
1261,COT BADA,20
1262,COT BADA,8
1263,COT BADA,69
1264,COT BAGIE,244
1265,COT BAK-U,260
1266,COT BARAT,74
1267,COT BAROH,138
1268,COT BAROH,175
1269,COT BATEE,194
1270,COT BAYU,189
1271,COT BAYU,261
1272,COT BA\U,144
1273,COT BEUT,150
1274,COT BIEK,84
1275,COT BUKET,77
1276,COT BULOH,39
1277,COT CANTEK,198
1278,COT CUT,150
1279,COT DAM / DAH,74
1280,COT DARAT,112
1281,COT DIRUI,233
1282,COT DULANG,113
1283,COT ENTUNG,50
1284,COT GADONG,8
1285,COT GAPU,230
1286,COT GEULUMPANG AB,6
1287,COT GEULUMPANG BAROH,98
1288,COT GEULUMPANG TUNONG,98
1289,COT GEULUMPANG,192
1290,COT GEULUMPANG,68
1291,COT GEULUMPANG,9
1292,COT GEUNDREUT,244
1293,COT GEUNDUEK,9
1294,COT GEURUFAI,10
1295,COT GEURUNDONG,8
1296,COT GIREK KANDANG,37
1297,COT GIREK,65
1298,COT GIREK,77
1299,COT GLUMPANG,194
1300,COT GOT,20
1301,COT GUD,233
1302,COT HO-HO,244
1303,COT IBOEH TIMU,8
1304,COT IBOH,8
1305,COT IJUE (IEJU),77
1306,COT JABET,95
1307,COT JABET,103
1308,COT JAJA,238
1309,COT JAMBO,244
1310,COT JEURAT,102
1311,COT JRAT,230
1312,COT JURUMUDI,39
1313,COT KAFIRATON (KAPIRATON),43
1314,COT KAREUNG,140
1315,COT KARIENG,244
1316,COT KEH,68
1317,COT KENG,10
1318,COT KEUMUDEE,77
1319,COT KEUMUDEE,52
1320,COT KEUMUNENG,40
1321,COT KEURANJI,77
1322,COT KEUTAPANG,8
1323,COT KEUTAPANG,12
1324,COT KEUTAPANG,75
1325,COT KREH,161
1326,COT KRUET,70
1327,COT KRUET,75
1328,COT KUMBANG,39
1329,COT KUMBANG,35
1330,COT KUMBANG,82
1331,COT KUMBANG,56
1332,COT KUMUNENG / KEUMUNING,7
1333,COT KUPOK,239
1334,COT KUTA,194
1335,COT KUTA,73
1336,COT KUTHANG,33
1337,COT LABA,239
1338,COT LADA,40
1339,COT LAGAN BB / CM,52
1340,COT LAGAN LM,94
1341,COT LAGASAWA,194
1342,COT LAMBIDENG,7
1343,COT LAMKUWEUEH,64
1344,COT LAMME,150
1345,COT LAMPISE,112
1346,COT LAMPOH SOH,117
1347,COT LANGSAT,79
1348,COT LAOT,75
1349,COT LELE (LHE LHE),56
1350,COT LEU-OT,244
1351,COT LEUBENG,86
1352,COT LEUPEE,50
1353,COT LEUSONG,8
1354,COT LHEU RHENG,251
1355,COT LHOK,117
1356,COT MADHI / MADI,244
1357,COT MAKASO,251
1358,COT MALEM,244
1359,COT MAMBONG,50
1360,COT MANCANG,244
1361,COT MANCANG,150
1362,COT MANCANG,187
1363,COT MANE,35
1364,COT MANE,103
1365,COT MANE,109
1366,COT MANE,41
1367,COT MANGGIE,146
1368,COT MANYANG,35
1369,COT MANYANG,233
1370,COT MASAM,150
1371,COT ME,175
1372,COT ME,50
1373,COT MEE,44
1374,COT MERBO / MEUREUBO,108
1375,COT MESJID,213
1376,COT MESJID,112
1377,COT MEUGOE,8
1378,COT MEULANGEN,244
1379,COT MEULU,195
1380,COT MEUNYE CUT,108
1381,COT MEURAK BAROH,41
1382,COT MEURAK BLANG,41
1383,COT MON RAYA,244
1384,COT MONTIWAN,20
1385,COT MUDA ITAM,68
1386,COT MUE,44
1387,COT MURONG,239
1388,COT MURONG,52
1389,COT NAMBAK,244
1390,COT NGA,77
1391,COT NURAN,161
1392,COT PALEUE,238
1393,COT PANGE,72
1394,COT PANJOE,77
1395,COT PATISAH,43
1396,COT PAYA,184
1397,COT PAYA,239
1398,COT PERADI / PEURADI,73
1399,COT PEUTANO,150
1400,COT PEUTEK,230
1401,COT PLUH,112
1402,COT PREH,150
1403,COT PUKLAT,244
1404,COT PUNTI (EX UPT V PATEK),79
1405,COT PUNTI,233
1406,COT PUNTI,51
1407,COT PUUK,103
1408,COT PUUK,77
1409,COT RABO BAROH,77
1410,COT RABO TUNONG,77
1411,COT RAMBAT,103
1412,COT RAMBONG (COT ME),151
1413,COT RAMBONG,94
1414,COT RAYA,150
1415,COT RHENG,9
1416,COT RHEUE,108
1417,COT RUMPUN,244
1418,COT SALEUT,78
1419,COT SAYUN,244
1420,COT SEUKEE,191
1421,COT SEULAMAT,112
1422,COT SEUMEURENG,112
1423,COT SEUMINYONG (SUMIYONG),108
1424,COT SEUNONG,117
1425,COT SEURANI,262
1426,COT SEUTUI,108
1427,COT SEUTUY,93
1428,COT SIREN,41
1429,COT SITUAH,52
1430,COT SUKON,198
1431,COT SURUY,20
1432,COT TAROM BAROH,8
1433,COT TAROM TUNONG,8
1434,COT TEUKU DEK,233
1435,COT TEUNGOH,9
1436,COT TRAP,34
1437,COT TRIENG,194
1438,COT TRIENG,215
1439,COT TRIENG,99
1440,COT TRUENG,262
1441,COT TRUENG,43
1442,COT TUBE / TEUBEE,103
1443,COT TUFAH,49
1444,COT TUFAH / TUPAH,103
1445,COT TUNONG,103
1446,COT TUNONG,138
1447,COT U SIBAK,194
1448,COT ULAYA,35
1449,COT ULIM,8
1450,COT UNOE,194
1451,COT USEN,239
1452,COT YANG,150
1453,COT,208
1454,COT,211
1455,CRAK MONG,79
1456,CRUENG,97
1457,CRUENG,12
1458,CRUNG / CRUENG KUMBANG,175
1459,CUCUM,173
1460,CUCUM,150
1461,CUMBOK LIE,198
1462,CUMBOK NIWA,198
1463,CUNDIN,208
1464,CURE BAROH,99
1465,CURE TUNONG,99
1466,CUREH,140
1467,CUREK,116
1468,CURUCOK BARAT,238
1469,CURUCOK SAGOE,238
1470,CURUCOK TIMUR,238
1471,CUT LANGIEN,1
1472,CUT MAMPLAM,37
1473,CUT NEUHEUN,29
1474,CUT,12
1475,CUT,118
1476,DABOH,250
1477,DABOIH,1
1478,DABOIH,193
1479,DAGANG SETIA,85
1480,DAH,183
1481,DAKA,209
1482,DAKUTA,262
1483,DALAM,120
1484,DALAM,147
1485,DALAM,19
1486,DALING,167
1487,DALUENG,9
1488,DAMA KAWAN,103
1489,DAMA POLO II,62
1490,DAMA PULO I,62
1491,DAMA PULO,67
1492,DAMA TUTONG,68
1493,DAMAR MULIA,169
1494,DAMAR SIPUT,91
1495,DAMARAN BARU,202
1496,DANAU BUNGARA,255
1497,DARAT,113
1498,DAROY KAMEU,218
1499,DARUL AMAN (GINASING),205
1500,DARUL AMAN RAMU,174
1501,DARUL AMAN,36
1502,DARUL AMAN,98
1503,DARUL AMAN,248
1504,DARUL AMAN,235
1505,DARUL AMAN,43
1506,DARUL AMIN,214
1507,DARUL HUDA,52
1508,DARUL IKHSAN,263
1509,DARUL IMAMI,122
1510,DARUL MAKMUR,253
1511,DARUL MAKMUR,217
1512,DARUSSALAM,122
1513,DARUSSALAM,36
1514,DARUSSALAM,205
1515,DARUSSALAM,235
1516,DARUSSALAM,41
1517,DATA CUT,173
1518,DATA GASEU / GASEUE,76
1519,DATA MAKMUR,244
1520,DATAR LUAS,116
1521,DATOK PINING,171
1522,DATU BERU TUNYANG,202
1523,DAYAH ADAN,33
1524,DAYAH ANDEUE,148
1525,DAYAH ARON,80
1526,DAYAH BARO,250
1527,DAYAH BARO,98
1528,DAYAH BARO,116
1529,DAYAH BARO,71
1530,DAYAH BARO,29
1531,DAYAH BAROE,78
1532,DAYAH BAROH,97
1533,DAYAH BAROH,12
1534,DAYAH BAROH,242
1535,DAYAH BAROH,93
1536,DAYAH BEUAH,250
1537,DAYAH BEUREUEH,190
1538,DAYAH BIE,191
1539,DAYAH BLANG (DEAH BLANG),149
1540,DAYAH BLANG CUT,238
1541,DAYAH BLANG RALEU,98
1542,DAYAH BLANG SEUREUKUY,29
1543,DAYAH BLANG,238
1544,DAYAH BUBUE,195
1545,DAYAH CALEUE,191
1546,DAYAH COT,242
1547,DAYAH DABOH,117
1548,DAYAH GAMPONG BARO,242
1549,DAYAH GAMPONG PISANG,138
1550,DAYAH HUSEN (USIEN),227
1551,DAYAH JEULEUPE,9
1552,DAYAH KEUMALA,161
1553,DAYAH KEURAKO,191
1554,DAYAH KP PISANG,198
1555,DAYAH KRUET,227
1556,DAYAH KUMBA,33
1557,DAYAH LAMPOH AWE,238
1558,DAYAH LANGIEN,1
1559,DAYAH LB / LT,6
1560,DAYAH LEUBUE,93
1561,DAYAH MENARA,118
1562,DAYAH MESJID,175
1563,DAYAH MEURIYA / MEURIA,80
1564,DAYAH MON ARA (DEAH MONARA),149
1565,DAYAH MON ARA,75
1566,DAYAH MUARA GAROT,191
1567,DAYAH MUARA,195
1568,DAYAH NIBONG,57
1569,DAYAH NYONG,1
1570,DAYAH PANGWA,251
1571,DAYAH PANJOE,175
1572,DAYAH REUBEE,250
1573,DAYAH SEUMIDEUN,195
1574,DAYAH SEUPENG,36
1575,DAYAH SINTHOP,148
1576,DAYAH SUKON,195
1577,DAYAH SYARIF,190
1578,DAYAH TANOH,138
1579,DAYAH TANOH,33
1580,DAYAH TANOH,12
1581,DAYAH TANOH,9
1582,DAYAH TEUBENG,9
1583,DAYAH TEUMANAH,251
1584,DAYAH TEUNGKU,80
1585,DAYAH TEUNGOH,9
1586,DAYAH TEUNGOH,242
1587,DAYAH TIDIEK,190
1588,DAYAH TIMU,226
1589,DAYAH TUA,97
1590,DAYAH TUHA,226
1591,DAYAH TUHA,198
1592,DAYAH TUHA,29
1593,DAYAH TUNGKU,195
1594,DAYAH TUTONG,9
1595,DAYAH UJONG BAROH,251
1596,DAYAH USI,33
1597,DAYAH,97
1598,DAYAH,211
1599,DE (GAMPONG DEE),251
1600,DEAH MAMPLAM,264
1601,DEAH RAYA,106
1602,DEDAMAR,170
1603,DEDINGIN,168
1604,DELENG DAMAR,171
1605,DELENG KUKUSEN,214
1606,DELENG MEGAKHE,182
1607,DELUNG ASLI,179
1608,DELUNG SEKINEL,145
1609,DELUNG TUE,179
1610,DEPET INDAH,155
1611,DESKY JAYA,259
1612,DEUAH,112
1613,DEUDAP,111
1614,DEUNONG,218
1615,DEYAH BARO (DEAH BARO),64
1616,DEYAH GELUMPANG (DEAH GLUMPANG),64
1617,DEYAH,150
1618,DHAM CEUKOK,20
1619,DHAM PULO,20
1620,DIDOH,33
1621,DIHIT,265
1622,DILIB BUKTI,139
1623,DILIB LAMTEUNGOH,139
1624,DISPOT LINGE,145
1625,DOI / DOY,257
1626,DOLOK NAULI,28
1627,DRIEN BUNGONG,10
1628,DRIEN CALEE,100
1629,DRIEN DUA,65
1630,DRIEN JALO,42
1631,DRIEN JALO,11
1632,DRIEN KIPAH,11
1633,DRIEN PUNTONG,207
1634,DRIEN RAMPAK,39
1635,DRIEN RAMPAK,234
1636,DRIEN SIBAK,266
1637,DRIEN TUJOH,10
1638,DRIEN TUJOH,177
1639,DRIEN,191
1640,DRIN MANGKO,52
1641,DUA PAYA,195
1642,DURIAN JANGEK,187
1643,DURIAN KAWAN,25
1644,DURIAN RAMPAK,187
1645,DURIN,14
1646,DURUNG,225
1647,EKAN,267
1648,EMPAT LIMA,122
1649,EMPEE ARA,140
1650,EMPEE BATA,244
1651,EMPEE TUNONG,117
1652,EMPEH,33
1653,EMPEROM,232
1654,EMPETRING (EMPEE TRIENG),229
1655,EMPU BALIK,168
1656,EMPUS TALU,167
1657,ENGKERAN,214
1658,ENMYA BATU DUA RATUS,248
1659,FAJAR HARAPAN,128
1660,FAJAR HARAPAN,202
1661,GABUNGAN PARSAORAN,248
1662,GADANG,19
1663,GADANG,187
1664,GAHARU,10
1665,GAJAH AYEE,9
1666,GAJAH MENTAH,87
1667,GAJAH PUTIH,26
1668,GAJAH,267
1669,GAMPA,234
1670,GAMPONG ACEH,67
1671,GAMPONG AIR TENANG,120
1672,GAMPONG ALUE DUA,268
1673,GAMPONG ALUE LEUKOT,49
1674,GAMPONG ALUE LHOK,49
1675,GAMPONG ALUE PAPEUN,268
1676,GAMPONG ALUE,74
1677,GAMPONG AMPEH,80
1678,GAMPONG AMPEH,74
1679,GAMPONG AWE,80
1680,GAMPONG BARAT,50
1681,GAMPONG BARAT,9
1682,GAMPONG BARO (KAMPUNG BARU),263
1683,GAMPONG BARO )KAMPUNG BARO),62
1684,GAMPONG BARO KB,51
1685,GAMPONG BARO L,72
1686,GAMPONG BARO P,72
1687,GAMPONG BARO WT,51
1688,GAMPONG BARO,67
1689,GAMPONG BARO,113
1690,GAMPONG BARO,61
1691,GAMPONG BARO,230
1692,GAMPONG BARO,160
1693,GAMPONG BARO,225
1694,GAMPONG BARO,64
1695,GAMPONG BARO,146
1696,GAMPONG BARO,21
1697,GAMPONG BARO,41
1698,GAMPONG BARO,228
1699,GAMPONG BARO,269
1700,GAMPONG BARO,55
1701,GAMPONG BARO,34
1702,GAMPONG BAROH,117
1703,GAMPONG BAROH,77
1704,GAMPONG BAROH,269
1705,GAMPONG BEUNOT (KAMPUNG BEUNOT),62
1706,GAMPONG BLANG AMAN,6
1707,GAMPONG BLANG ARA,49
1708,GAMPONG BLANG JRAT,268
1709,GAMPONG BLANG POHROH,268
1710,GAMPONG BLANG TRIENG,74
1711,GAMPONG BLANG,142
1712,GAMPONG BLANG,48
1713,GAMPONG BLANG,227
1714,GAMPONG BLANG,64
1715,GAMPONG BLANG,86
1716,GAMPONG BLANG,55
1717,GAMPONG BLANG,80
1718,GAMPONG BUNDAR,120
1719,GAMPONG CIBREK (MEUNASAH CIBREK),31
1720,GAMPONG COT ARA,6
1721,GAMPONG COT USI,33
1722,GAMPONG COT,142
1723,GAMPONG COT,246
1724,GAMPONG COT,112
1725,GAMPONG COT,56
1726,GAMPONG CUT (MEUNASAH CUT),250
1727,GAMPONG CUT NYONG,1
1728,GAMPONG CUT,12
1729,GAMPONG DARUSSALAM,268
1730,GAMPONG DAULAT,48
1731,GAMPONG DENG,74
1732,GAMPONG DRIEN (KAMPUNG DRIEN),263
1733,GAMPONG GLOK,80
1734,GAMPONG HARAPAN,32
1735,GAMPONG JADAN,190
1736,GAMPONG JALAN,67
1737,GAMPONG JALAN,114
1738,GAMPONG JAWA,67
1739,GAMPONG JAWA,270
1740,GAMPONG JAWA,48
1741,GAMPONG JEUMPA,138
1742,GAMPONG JOHAR,120
1743,GAMPONG JURONG,191
1744,GAMPONG KEUDE (KAMPUNG KEUDE),62
1745,GAMPONG KEUDE BAGOK DUA,114
1746,GAMPONG KEUMUNENG (KEUMUNING),96
1747,GAMPONG KEUTAPANG,50
1748,GAMPONG KULAM,80
1749,GAMPONG LADA,33
1750,GAMPONG LADANG,112
1751,GAMPONG LHEE,114
1752,GAMPONG LHOK,151
1753,GAMPONG MAMPREE,49
1754,GAMPONG MATANG PUPANJI AB,6
1755,GAMPONG ME MERBO,31
1756,GAMPONG MESJID,114
1757,GAMPONG MESJID,228
1758,GAMPONG MEULINTEUNG,5
1759,GAMPONG MEULUM,41
1760,GAMPONG MEUNASAH BARO (BARO NYONG),1
1761,GAMPONG MEUNASAH RANTO,6
1762,GAMPONG MEUNASAH RAYEUK,50
1763,GAMPONG MUTIA,48
1764,GAMPONG NGA LT,6
1765,GAMPONG NGA,49
1766,GAMPONG NYONG,1
1767,GAMPONG PALOH,31
1768,GAMPONG PANDE,270
1769,GAMPONG PANDE,31
1770,GAMPONG PANJOU (GANTUNG),149
1771,GAMPONG PAYA,74
1772,GAMPONG PEUNAYAN,50
1773,GAMPONG PEURADA,106
1774,GAMPONG PIE,64
1775,GAMPONG PIE,228
1776,GAMPONG PUKAT,9
1777,GAMPONG PUTOH,77
1778,GAMPONG PUTOH,41
1779,GAMPONG RAYA DAGANG,77
1780,GAMPONG RAYA TAMBO,77
1781,GAMPONG SAWANG,7
1782,GAMPONG SERBA JAMAN,74
1783,GAMPONG SEUMIRAH,268
1784,GAMPONG SEUNEUBOK ACEH,49
1785,GAMPONG SUKAJADI,120
1786,GAMPONG TANJONG AWE,228
1787,GAMPONG TANJONG,67
1788,GAMPONG TANJUNG BAROH,228
1789,GAMPONG TEUNGOH (KAMPONG TEUNGOH),261
1790,GAMPONG TEUNGOH B,74
1791,GAMPONG TEUNGOH,48
1792,GAMPONG TEUNGOH,207
1793,GAMPONG TEUNGOH,50
1794,GAMPONG TEUNGOH,112
1795,GAMPONG TEUNGOH,228
1796,GAMPONG TEUNGOH,7
1797,GAMPONG TEUNGOH,73
1798,GAMPONG TEUPIN ME,74
1799,GAMPONG TEUPIN PANAH,96
1800,GAMPONG TUPAH,120
1801,GAMPONG U (MEUNASAH U),80
1802,GAMPONG ULEE GLEE,10
1803,GAMPONG WAIDO,195
1804,GAMPONG,9
1805,GAMPONG / KAMPUNG KEUDE,45
1806,GAMPONG / KAMPUNG KUALA,45
1807,GANANG PUSAKO,30
1808,GANI,20
1809,GANTING,17
1810,GANTUNG GELUNI,22
1811,GAPA GARU,44
1812,GAPUY,208
1813,GARAB,192
1814,GAROT CUT,191
1815,GAROT GEUCEU,218
1816,GAROT,86
1817,GAROT,75
1818,GAROT,29
1819,GARUT,223
1820,GASEH SAYANG,62
1821,GASEU,266
1822,GAWAR BELANGI,223
1823,GAYA JAYA,248
1824,GAYE SENDAH,23
1825,GAYO MURNI,169
1826,GAYO SETIE,26
1827,GEDUBANG ACEH,66
1828,GEDUNG BIARA,18
1829,GEGARANG,170
1830,GEGARANG,24
1831,GEGARANG,222
1832,GEGERUNG,201
1833,GEGUR SEPAKAT,202
1834,GELAH MUSARA,248
1835,GELAMPANG GADING,145
1836,GELAMPANG WIH TENANG UKEN,174
1837,GELANGGANG GAJAH,47
1838,GELANGGANG GAJAH,107
1839,GELANGGANG MERAK,85
1840,GELE LAH,167
1841,GELE LUNGI,152
1842,GELE PULO,170
1843,GELE SEMAYANG,188
1844,GELE,14
1845,GELUMBUK,206
1846,GELUMPANG / GLUMPANG PAYUNG,185
1847,GELUNG,18
1848,GEMASIH,153
1849,GEMBOYAH,145
1850,GEMPA RAYA,52
1851,GENTING BULEN,185
1852,GENTING GERBANG,156
1853,GENUREN,170
1854,GERENGGAM,130
1855,GERPA,240
1856,GERUGUH,183
1857,GERUTI JAYA,240
1858,GEUCEU INIEM,271
1859,GEUCEU KAYEE JATO,271
1860,GEUCEU KOMPLEK,271
1861,GEUCEU MEUNARA,232
1862,GEUDHAM,85
1863,GEUDONG ALUE,230
1864,GEUDONG GEUDONG,230
1865,GEUDONG TAMPU,8
1866,GEUDONG,250
1867,GEUDONG,266
1868,GEUDUBANG JAWA,66
1869,GEUDUMBAK,69
1870,GEULANGGANG BARO,230
1871,GEULANGGANG BARO,272
1872,GEULANGGANG BATEE,260
1873,GEULANGGANG GAMPONG,230
1874,GEULANGGANG KULAM,230
1875,GEULANGGANG LABU,235
1876,GEULANGGANG MERAK,53
1877,GEULANGGANG MEUNJEE,175
1878,GEULANGGANG PANAH,175
1879,GEULANGGANG RAYEUK,175
1880,GEULANGGANG TEUNGOH,230
1881,GEULANGGANG,93
1882,GEULIDAH,226
1883,GEULUMPANG BUNGKOK,35
1884,GEULUMPANG LHEE,97
1885,GEULUMPANG MEU JIMJIM,3
1886,GEULUMPANG PAYONG,102
1887,GEULUMPANG PAYONG,8
1888,GEULUMPANG PAYONG,87
1889,GEULUMPANG SULU BARAT,203
1890,GEULUMPANG SULU TIMUR,203
1891,GEULUMPANG UMPUNG UNOU,84
1892,GEULUMPANG,6
1893,GEULUMPANG,207
1894,GEULUMPANG,12
1895,GEULUMPANG / GLUMPANG BUNGKOK,41
1896,GEULUMPANG / GLUMPANG PAYONG,41
1897,GEUMATA (MEUNASAH GEUMATA),6
1898,GEUNDOT,5
1899,GEUNDRIENG,218
1900,GEUNTENG BARAT,97
1901,GEUNTENG TIMUR,97
1902,GEUNTENG,193
1903,GEUNTENG,227
1904,GEUREUGHEK,49
1905,GEURUGOK,103
1906,GEWAT,145
1907,GEWAT,223
1908,GINTONG,209
1909,GLA DEYAH,273
1910,GLA MEUNASAH BARO,273
1911,GLE CUT,211
